id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,edad
1708,Carmen Morales Santos,carmen.morales.santos0@correo.com,Femenino,1959-11-20,Sonsonate,Vip,66.0
1709,Diego Mendoza Hernández,diego.mendoza.hernandez1@example.com,Femenino,,La Libertad,Regular,
1710,Lucía Ortiz Reyes,lucia.ortiz.reyes2@seguro.sv,Masculino,,San Miguel,Vip,
1711,Sofía Castillo Torres,sofia.castillo.torres3@gmail.com,Femenino,,San Salvador,<Na>,
1712,Ricardo Gómez Martínez,ricardo.gomez.martinez4@example.com,Femenino,,San Miguel,Vip,
1713,Pedro Ramírez Morales,pedro.ramirez.morales5@example.com,,,San Miguel,Premium,
1714,José Ramírez Gómez,jose.ramirez.gomez6@correo.com,,,Sonsonate,Premium,
1715,Andrés Chávez Reyes,andres.chavez.reyes0@gmail.com,Femenino,,San Salvador,Vip,
1716,Juan Vásquez Gómez,juan.vasquez.gomez1@gmail.com,Masculino,1980-12-18,Sonsonate,<Na>,45.0
1717,Juan Torres Pérez,juan.torres.perez2@example.com,Femenino,,Santa Ana,<Na>,
1718,Fernanda Vásquez Morales,fernanda.vasquez.morales3@example.com,Masculino,,La Libertad,Regular,
1719,Jorge Mendoza Rojas,jorge.mendoza.rojas4@gmail.com,,,San Miguel,Premium,
1720,Ricardo Reyes Mendoza,ricardo.reyes.mendoza5@example.com,Masculino,,Sonsonate,Regular,
1721,Marta Torres Castillo,marta.torres.castillo6@example.com,Femenino,,San Salvador,Regular,
1722,Ana Pérez López,ana.perez.lopez0@example.com,Femenino,,Sonsonate,Vip,
1723,Diego Pérez Hernández,diego.perez.hernandez1@example.com,Masculino,,San Salvador,Regular,
1724,Ricardo Martínez Mendoza,ricardo.martinez.mendoza2@seguro.sv,Masculino,,San Salvador,Regular,
1725,Carlos Mendoza Mendoza,carlos.mendoza.mendoza3@gmail.com,Femenino,,Santa Ana,Premium,
1726,Andrés Chávez Chávez,andres.chavez.chavez4@seguro.sv,,,Santa Ana,<Na>,
1727,Carmen Vásquez Castillo,carmen.vasquez.castillo5@mail.com,Masculino,,Santa Ana,Vip,
1728,Luis Ramírez García,luis.ramirez.garcia6@correo.com,Masculino,,San Miguel,Vip,
1729,Juan Morales López,juan.morales.lopez0@seguro.sv,Femenino,,Santa Ana,<Na>,
1730,Paula Vásquez López,paula.vasquez.lopez1@seguro.sv,,1987-10-10,San Salvador,Premium,38.0
1731,Carmen Vásquez Aguilar,carmen.vasquez.aguilar2@example.com,Masculino,,La Libertad,Pyme,
1732,Luis Santos Martínez,luis.santos.martinez3@mail.com,Masculino,,La Libertad,Premium,
1733,José Morales Martínez,jose.morales.martinez4@seguro.sv,Masculino,,Santa Ana,Pyme,
1734,Sofía Ramírez Chávez,sofia.ramirez.chavez5@correo.com,Femenino,2010-08-16,Santa Ana,Regular,15.0
1735,Carmen Gómez Pérez,carmen.gomez.perez6@gmail.com,Masculino,,Santa Ana,Pyme,
1736,Marta Santos García,marta.santos.garcia0@gmail.com,Masculino,,Santa Ana,Regular,
1737,Pedro Cruz Santos,pedro.cruz.santos1@gmail.com,Femenino,,La Libertad,Pyme,
1738,Paula Aguilar Cruz,paula.aguilar.cruz2@example.com,Masculino,,Sonsonate,Regular,
1739,Valeria Santos Aguilar,valeria.santos.aguilar3@mail.com,,,Sonsonate,Pyme,
1740,Ana Gómez Santos,ana.gomez.santos4@correo.com,Femenino,,Santa Ana,Pyme,
1741,Daniela Aguilar Hernández,daniela.aguilar.hernandez5@example.com,,1959-03-22,Sonsonate,Premium,67.0
1742,Luis Pérez López,luis.perez.lopez6@mail.com,,,La Libertad,<Na>,
1743,Sofía Gómez Martínez,sofia.gomez.martinez0@gmail.com,,1943-12-28,La Libertad,<Na>,82.0
1744,Daniela Santos Chávez,daniela.santos.chavez1@example.com,Masculino,1971-05-04,San Miguel,Premium,54.0
1745,Fernanda Morales Martínez,fernanda.morales.martinez2@mail.com,Masculino,,San Miguel,Premium,
1746,Lucía García Santos,lucia.garcia.santos3@mail.com,,,San Miguel,Premium,
1747,Jorge García López,jorge.garcia.lopez4@gmail.com,,2009-11-18,San Miguel,Vip,16.0
1748,Carlos Ramírez Aguilar,carlos.ramirez.aguilar5@gmail.com,Masculino,,Sonsonate,Vip,
1749,Jorge Rojas Aguilar,jorge.rojas.aguilar6@gmail.com,,,Sonsonate,Premium,
1750,Lucía Martínez Pérez,lucia.martinez.perez0@correo.com,,,La Libertad,Pyme,
1751,Luis Martínez Hernández,luis.martinez.hernandez1@mail.com,Masculino,,La Libertad,Vip,
1752,Luis Gómez Martínez,luis.gomez.martinez2@mail.com,,,San Miguel,Pyme,
1753,Diego Ramírez Torres,diego.ramirez.torres3@mail.com,Femenino,2006-12-30,Santa Ana,Pyme,19.0
1754,Marta Ramírez Ortiz,marta.ramirez.ortiz4@seguro.sv,Masculino,,Sonsonate,Premium,
1755,Carlos Gómez Hernández,carlos.gomez.hernandez5@gmail.com,Masculino,,Sonsonate,Regular,
1756,Ana Santos Reyes,ana.santos.reyes6@example.com,,,San Salvador,Premium,
1757,Pedro Vásquez Morales,pedro.vasquez.morales0@mail.com,Masculino,2010-12-17,Sonsonate,Premium,15.0
1758,Jorge Aguilar López,jorge.aguilar.lopez1@seguro.sv,Masculino,,San Miguel,Pyme,
1759,Pedro Ortiz Reyes,pedro.ortiz.reyes2@example.com,,,San Salvador,Vip,
1760,Luis López Pérez,luis.lopez.perez3@seguro.sv,Masculino,,Sonsonate,Pyme,
1761,Diego Ortiz Aguilar,diego.ortiz.aguilar4@gmail.com,Femenino,,La Libertad,Pyme,
1762,Andrés Santos López,andres.santos.lopez5@correo.com,Femenino,1976-12-28,San Salvador,Regular,49.0
1763,Valeria Gómez López,valeria.gomez.lopez6@example.com,Femenino,,San Salvador,Vip,
1764,Karla Vásquez Morales,karla.vasquez.morales0@seguro.sv,Femenino,,San Miguel,Vip,
1765,Pedro Chávez Santos,pedro.chavez.santos1@example.com,Femenino,,La Libertad,Premium,
1766,Valeria Aguilar Hernández,valeria.aguilar.hernandez2@example.com,,,San Salvador,Vip,
1767,Fernanda Martínez Hernández,fernanda.martinez.hernandez3@mail.com,Femenino,,San Salvador,<Na>,
1768,Diego Hernández Chávez,diego.hernandez.chavez4@mail.com,,,La Libertad,Vip,
1769,Fernanda López Mendoza,fernanda.lopez.mendoza5@example.com,,,Santa Ana,Vip,
1770,José Reyes Martínez,jose.reyes.martinez6@gmail.com,Femenino,,La Libertad,Premium,
1771,Juan Chávez Cruz,juan.chavez.cruz0@mail.com,Femenino,,Sonsonate,Pyme,
1772,Carlos Ramírez Morales,carlos.ramirez.morales1@correo.com,Femenino,,Sonsonate,Premium,
1773,Pedro Ortiz Mendoza,pedro.ortiz.mendoza2@seguro.sv,,2000-09-05,San Miguel,Vip,25.0
1774,Sofía Hernández Ortiz,sofia.hernandez.ortiz3@correo.com,Femenino,,Santa Ana,Regular,
1775,Andrés Morales Rojas,andres.morales.rojas4@gmail.com,Masculino,1953-05-11,Santa Ana,Pyme,72.0
1776,Ana Martínez Martínez,ana.martinez.martinez5@seguro.sv,Masculino,,San Miguel,Vip,
1777,María Hernández Martínez,maria.hernandez.martinez6@seguro.sv,Masculino,,San Salvador,Regular,
1778,Jorge Cruz Ortiz,jorge.cruz.ortiz0@mail.com,Femenino,,Sonsonate,Regular,
1779,Diego García Reyes,diego.garcia.reyes1@example.com,Femenino,2010-05-18,Sonsonate,<Na>,15.0
1780,Carlos Torres Aguilar,carlos.torres.aguilar2@gmail.com,,,San Salvador,Pyme,
1781,Jorge Chávez Hernández,jorge.chavez.hernandez3@gmail.com,Masculino,,San Salvador,Pyme,
1782,José Pérez Ramírez,jose.perez.ramirez4@mail.com,,,Sonsonate,Premium,
1783,Diego Gómez Reyes,diego.gomez.reyes5@gmail.com,Masculino,1979-03-13,Sonsonate,<Na>,47.0
1784,Jorge Hernández Torres,jorge.hernandez.torres6@mail.com,Femenino,,La Libertad,Vip,
1785,Sofía Chávez Martínez,sofia.chavez.martinez0@gmail.com,,,San Salvador,Vip,
1786,Carmen López Flores,carmen.lopez.flores1@gmail.com,Masculino,,San Miguel,<Na>,
1787,Daniela Torres Mendoza,daniela.torres.mendoza2@correo.com,Masculino,,La Libertad,<Na>,
1788,Daniela Santos Castillo,daniela.santos.castillo3@mail.com,Masculino,,San Miguel,<Na>,
1789,Luis Gómez Hernández,luis.gomez.hernandez4@example.com,Masculino,1980-06-26,Santa Ana,Pyme,45.0
1790,Daniela Vásquez Chávez,daniela.vasquez.chavez5@mail.com,Femenino,,Sonsonate,Pyme,
1791,Ricardo Reyes Aguilar,ricardo.reyes.aguilar6@correo.com,Masculino,,Sonsonate,Regular,
1792,Karla Morales García,karla.morales.garcia0@mail.com,,2008-08-05,La Libertad,Regular,17.0
1793,Carmen Torres Rojas,carmen.torres.rojas1@correo.com,,,Sonsonate,Vip,
1794,Valeria Martínez Santos,valeria.martinez.santos2@mail.com,Femenino,,Sonsonate,Vip,
1795,Pedro Rojas Martínez,pedro.rojas.martinez3@correo.com,,,San Miguel,<Na>,
1796,Diego Reyes Morales,diego.reyes.morales4@seguro.sv,Femenino,,Santa Ana,Vip,
1797,Karla Rojas Castillo,karla.rojas.castillo5@gmail.com,Masculino,,Sonsonate,Vip,
1798,Valeria Chávez Mendoza,valeria.chavez.mendoza6@seguro.sv,Femenino,,Sonsonate,Vip,
1799,Lucía Pérez Gómez,lucia.perez.gomez0@correo.com,Masculino,,San Miguel,<Na>,
1800,Luis López Mendoza,luis.lopez.mendoza1@correo.com,Femenino,1991-06-26,La Libertad,<Na>,34.0
1801,Diego Torres Martínez,diego.torres.martinez2@example.com,,,Santa Ana,Pyme,
1802,Karla Santos García,karla.santos.garcia3@mail.com,Masculino,,San Salvador,Vip,
1803,Jorge Cruz Vásquez,jorge.cruz.vasquez4@gmail.com,Masculino,,Santa Ana,Vip,
1804,Diego Ramírez Aguilar,diego.ramirez.aguilar5@mail.com,Femenino,,Santa Ana,Regular,
1805,Marta Ortiz Mendoza,marta.ortiz.mendoza6@mail.com,,,San Miguel,Pyme,
1806,Luis Flores Hernández,luis.flores.hernandez0@example.com,Masculino,,Santa Ana,Regular,
1807,Ana Santos Rojas,ana.santos.rojas1@seguro.sv,,,Sonsonate,Regular,
1808,Karla Ortiz Santos,karla.ortiz.santos2@mail.com,Masculino,2007-07-22,San Salvador,Pyme,18.0
1809,Fernanda Pérez Hernández,fernanda.perez.hernandez3@example.com,,1964-05-10,San Salvador,Regular,61.0
1810,Karla Gómez Morales,karla.gomez.morales4@example.com,Masculino,,Sonsonate,<Na>,
1811,Diego Santos Morales,diego.santos.morales5@seguro.sv,Femenino,2002-06-26,La Libertad,Regular,23.0
1812,María Reyes Reyes,maria.reyes.reyes6@example.com,Masculino,,San Salvador,<Na>,
1813,Luis Torres Gómez,luis.torres.gomez0@seguro.sv,Femenino,,La Libertad,Regular,
1814,José García Aguilar,jose.garcia.aguilar1@mail.com,Masculino,1947-01-19,Sonsonate,Pyme,79.0
1815,Sofía Rojas Reyes,sofia.rojas.reyes2@correo.com,Masculino,1962-04-19,Sonsonate,Regular,63.0
1816,Pedro Torres Martínez,pedro.torres.martinez3@mail.com,Femenino,1973-12-31,Sonsonate,Premium,52.0
1817,Carlos Mendoza Santos,carlos.mendoza.santos4@example.com,,,San Miguel,<Na>,
1818,Andrés Rojas Aguilar,andres.rojas.aguilar5@seguro.sv,Femenino,,San Salvador,Regular,
1819,Andrés Vásquez Aguilar,andres.vasquez.aguilar6@gmail.com,Femenino,2007-11-06,La Libertad,Regular,18.0
1820,Diego Ramírez Mendoza,diego.ramirez.mendoza0@seguro.sv,,,San Miguel,Pyme,
1821,Lucía Pérez Gómez,lucia.perez.gomez1@example.com,Femenino,,La Libertad,<Na>,
1822,Karla Vásquez Cruz,karla.vasquez.cruz2@correo.com,,,Santa Ana,Regular,
1823,Carmen Chávez Rojas,carmen.chavez.rojas3@seguro.sv,Femenino,,Santa Ana,<Na>,
1824,María Morales López,maria.morales.lopez4@example.com,Masculino,,San Miguel,Regular,
1825,Fernanda Mendoza Morales,fernanda.mendoza.morales5@mail.com,,,Sonsonate,Pyme,
1826,Ricardo Ortiz Pérez,ricardo.ortiz.perez6@correo.com,Femenino,1957-07-28,San Miguel,Vip,68.0
1827,Valeria Chávez Pérez,valeria.chavez.perez0@example.com,,,San Salvador,Vip,
1828,Carmen Martínez Ramírez,carmen.martinez.ramirez1@seguro.sv,Femenino,,La Libertad,<Na>,
1829,Lucía Ortiz Martínez,lucia.ortiz.martinez2@correo.com,Femenino,,Sonsonate,Regular,
1830,Luis Hernández Ortiz,luis.hernandez.ortiz3@gmail.com,Femenino,,San Miguel,Vip,
1831,Juan Rojas Flores,juan.rojas.flores4@example.com,Masculino,,San Miguel,Premium,
1832,María Hernández Pérez,maria.hernandez.perez5@seguro.sv,Femenino,1957-05-13,Sonsonate,<Na>,68.0
1833,María Chávez Chávez,maria.chavez.chavez6@correo.com,Masculino,,Santa Ana,Premium,
1834,Ana Ramírez Ortiz,ana.ramirez.ortiz0@correo.com,Masculino,,San Miguel,<Na>,
1835,Juan García Torres,juan.garcia.torres1@correo.com,Femenino,,San Miguel,Vip,
1836,Lucía Torres Cruz,lucia.torres.cruz2@gmail.com,,,Sonsonate,Regular,
1837,Diego Castillo López,diego.castillo.lopez3@mail.com,Masculino,,La Libertad,Pyme,
1838,Daniela Castillo Mendoza,daniela.castillo.mendoza4@example.com,,,San Miguel,Regular,
1839,Valeria Flores Rojas,valeria.flores.rojas5@correo.com,Masculino,,San Salvador,<Na>,
1840,Karla Ramírez Chávez,karla.ramirez.chavez6@mail.com,Femenino,,Santa Ana,Vip,
1841,Luis Ortiz Chávez,luis.ortiz.chavez0@example.com,Masculino,,Sonsonate,<Na>,
1842,Andrés Santos Mendoza,andres.santos.mendoza1@gmail.com,Femenino,,San Miguel,<Na>,
1843,Luis Aguilar Hernández,luis.aguilar.hernandez2@correo.com,Femenino,,Santa Ana,Vip,
1844,Karla Ortiz Morales,karla.ortiz.morales3@example.com,,,Sonsonate,<Na>,
1845,Paula Gómez Mendoza,paula.gomez.mendoza4@mail.com,,,Sonsonate,Vip,
1846,Lucía Gómez Santos,lucia.gomez.santos5@gmail.com,Masculino,,Sonsonate,Premium,
1847,Carmen Pérez Hernández,carmen.perez.hernandez6@mail.com,,,Santa Ana,Vip,
1848,María Mendoza Morales,maria.mendoza.morales0@mail.com,Femenino,,Sonsonate,<Na>,
1849,Ricardo Morales Hernández,ricardo.morales.hernandez1@example.com,Masculino,,La Libertad,Regular,
1850,Juan Cruz Ortiz,juan.cruz.ortiz2@correo.com,Masculino,,Sonsonate,Vip,
1851,Ricardo Flores Rojas,ricardo.flores.rojas3@gmail.com,Masculino,,Santa Ana,Regular,
1852,Andrés Santos Reyes,andres.santos.reyes4@mail.com,Femenino,,San Salvador,Pyme,
1853,Carmen López Vásquez,carmen.lopez.vasquez5@gmail.com,,,San Salvador,Vip,
1854,Juan Rojas Rojas,juan.rojas.rojas6@example.com,Masculino,,San Salvador,Regular,
1855,Carlos García García,carlos.garcia.garcia0@correo.com,Femenino,,La Libertad,Regular,
1856,José Morales Torres,jose.morales.torres1@gmail.com,,,Sonsonate,Vip,
1857,Pedro Ortiz Ramírez,pedro.ortiz.ramirez2@correo.com,Femenino,1978-07-26,Santa Ana,<Na>,47.0
1858,Jorge Santos Torres,jorge.santos.torres3@gmail.com,,,Sonsonate,<Na>,
1859,Andrés Ortiz Ortiz,andres.ortiz.ortiz4@gmail.com,Masculino,,Sonsonate,<Na>,
1860,María Vásquez López,maria.vasquez.lopez5@seguro.sv,,,La Libertad,<Na>,
1861,Paula Morales López,paula.morales.lopez6@correo.com,Femenino,,Santa Ana,Regular,
1862,Paula Mendoza Santos,paula.mendoza.santos0@correo.com,,,San Miguel,<Na>,
1863,Ana Santos Vásquez,ana.santos.vasquez1@seguro.sv,Femenino,,Sonsonate,Vip,
1864,Paula Aguilar Chávez,paula.aguilar.chavez2@correo.com,,,La Libertad,Premium,
1865,María Hernández Ortiz,maria.hernandez.ortiz3@gmail.com,,,San Salvador,<Na>,
1866,Lucía Pérez Rojas,lucia.perez.rojas4@correo.com,Femenino,,San Miguel,<Na>,
1867,María Chávez Martínez,maria.chavez.martinez5@example.com,Femenino,,Santa Ana,<Na>,
1868,Pedro Castillo Vásquez,pedro.castillo.vasquez6@mail.com,Femenino,,Sonsonate,Vip,
1869,Jorge Pérez Pérez,jorge.perez.perez0@mail.com,Femenino,,San Salvador,Pyme,
1870,Diego Reyes Rojas,diego.reyes.rojas1@seguro.sv,,,Santa Ana,Pyme,
1871,Carmen Mendoza Gómez,carmen.mendoza.gomez2@example.com,Femenino,,San Salvador,<Na>,
1872,Daniela Gómez Gómez,daniela.gomez.gomez3@seguro.sv,Masculino,,Santa Ana,Vip,
1873,Lucía Ortiz Vásquez,lucia.ortiz.vasquez4@mail.com,Femenino,1940-07-23,San Salvador,Vip,85.0
1874,Jorge Vásquez López,jorge.vasquez.lopez5@seguro.sv,Masculino,,San Miguel,Pyme,
1875,María Martínez Vásquez,maria.martinez.vasquez6@seguro.sv,Femenino,1960-05-26,Santa Ana,Vip,65.0
1876,Juan Chávez García,juan.chavez.garcia0@example.com,Masculino,,San Salvador,Regular,
1877,María Mendoza Santos,maria.mendoza.santos1@example.com,Femenino,,Santa Ana,<Na>,
1878,Paula Rojas Santos,paula.rojas.santos2@seguro.sv,Femenino,,Sonsonate,Regular,
1879,Ricardo Hernández Rojas,ricardo.hernandez.rojas3@gmail.com,Masculino,,La Libertad,Regular,
1880,Fernanda García Ramírez,fernanda.garcia.ramirez4@mail.com,Femenino,,San Miguel,Premium,
1881,Pedro Ortiz Torres,pedro.ortiz.torres5@correo.com,Masculino,,San Miguel,Regular,
1882,Paula Flores Mendoza,paula.flores.mendoza6@correo.com,Femenino,,La Libertad,Vip,
1883,Lucía Flores Ortiz,lucia.flores.ortiz0@seguro.sv,,,Sonsonate,Premium,
1884,Valeria Castillo Ortiz,valeria.castillo.ortiz1@example.com,,,Santa Ana,Regular,
1885,Lucía Pérez Ortiz,lucia.perez.ortiz2@mail.com,,,San Miguel,Pyme,
1886,Pedro Chávez Torres,pedro.chavez.torres3@example.com,,,Santa Ana,Premium,
1887,Ana Torres Martínez,ana.torres.martinez4@example.com,Masculino,,La Libertad,Vip,
1888,Karla Hernández Cruz,karla.hernandez.cruz5@mail.com,,1948-12-11,La Libertad,<Na>,77.0
1889,Ana Pérez Reyes,ana.perez.reyes6@seguro.sv,Masculino,,San Salvador,Premium,
1890,Ana Morales Torres,ana.morales.torres0@example.com,Femenino,,Santa Ana,Vip,
1891,Luis Gómez Chávez,luis.gomez.chavez1@gmail.com,Femenino,,San Salvador,Pyme,
1892,Juan García Reyes,juan.garcia.reyes2@correo.com,Femenino,1949-12-16,San Miguel,<Na>,76.0
1893,Marta Martínez Chávez,marta.martinez.chavez3@seguro.sv,Masculino,,Santa Ana,Pyme,
1894,Karla Ortiz Martínez,karla.ortiz.martinez4@gmail.com,Masculino,,San Salvador,Vip,
1895,Juan López Morales,juan.lopez.morales5@gmail.com,Masculino,,San Salvador,<Na>,
1896,José López Flores,jose.lopez.flores6@mail.com,Masculino,,San Salvador,<Na>,
1897,Carlos García García,carlos.garcia.garcia0@gmail.com,Masculino,,San Miguel,<Na>,
1898,Carmen Ortiz Vásquez,carmen.ortiz.vasquez1@correo.com,Femenino,1971-01-19,San Miguel,Vip,55.0
1899,Pedro Morales García,pedro.morales.garcia2@seguro.sv,Femenino,1942-12-25,San Salvador,Pyme,83.0
1900,Jorge Rojas Ortiz,jorge.rojas.ortiz3@seguro.sv,,,San Miguel,Premium,
1901,Ricardo Mendoza Flores,ricardo.mendoza.flores4@correo.com,Masculino,,Sonsonate,Regular,
1902,Jorge Vásquez Cruz,jorge.vasquez.cruz5@seguro.sv,,,San Miguel,Premium,
1903,Carmen Vásquez López,carmen.vasquez.lopez6@seguro.sv,Femenino,,Santa Ana,Premium,
1904,Carlos Hernández Chávez,carlos.hernandez.chavez0@gmail.com,Femenino,,Sonsonate,Premium,
1905,Diego Castillo Reyes,diego.castillo.reyes1@mail.com,Femenino,,La Libertad,Regular,
1906,Diego López Ortiz,diego.lopez.ortiz2@gmail.com,Femenino,,San Salvador,Vip,
1907,María Morales Morales,maria.morales.morales3@correo.com,Femenino,,San Miguel,Pyme,
1908,Marta Santos Ortiz,marta.santos.ortiz4@seguro.sv,Femenino,2010-11-14,Santa Ana,Premium,15.0
1909,Jorge Santos Rojas,jorge.santos.rojas5@mail.com,Masculino,,La Libertad,Vip,
1910,Luis Chávez Vásquez,luis.chavez.vasquez6@mail.com,Femenino,,La Libertad,<Na>,
1911,Luis López Chávez,luis.lopez.chavez0@example.com,,,Sonsonate,Premium,
1912,Sofía Rojas Gómez,sofia.rojas.gomez1@gmail.com,Masculino,,San Salvador,<Na>,
1913,José Mendoza Santos,jose.mendoza.santos2@example.com,Femenino,,La Libertad,Vip,
1914,Daniela Rojas Ramírez,daniela.rojas.ramirez3@gmail.com,Masculino,,Sonsonate,<Na>,
1915,Paula Aguilar Gómez,paula.aguilar.gomez4@seguro.sv,Masculino,2003-02-26,San Salvador,Regular,23.0
1916,Diego Aguilar Ortiz,diego.aguilar.ortiz5@gmail.com,Masculino,,Sonsonate,<Na>,
1917,Luis Mendoza Santos,luis.mendoza.santos6@gmail.com,Femenino,,San Miguel,Vip,
1918,Daniela Pérez Gómez,daniela.perez.gomez0@correo.com,Femenino,,Santa Ana,Premium,
1919,Karla Castillo Ortiz,karla.castillo.ortiz1@correo.com,,,San Salvador,Vip,
1920,Valeria Flores Aguilar,valeria.flores.aguilar2@correo.com,Masculino,,San Salvador,Regular,
1921,Jorge Torres Ramírez,jorge.torres.ramirez3@correo.com,Masculino,,Santa Ana,Premium,
1922,Juan Flores Pérez,juan.flores.perez4@correo.com,,,San Miguel,Vip,
1923,Diego Vásquez Ramírez,diego.vasquez.ramirez5@correo.com,Masculino,,La Libertad,Vip,
1924,Andrés Flores Morales,andres.flores.morales6@gmail.com,Masculino,,La Libertad,Regular,
1925,Lucía Santos Hernández,lucia.santos.hernandez0@correo.com,Masculino,,Santa Ana,Vip,
1926,Andrés García Aguilar,andres.garcia.aguilar1@gmail.com,Femenino,,Sonsonate,Premium,
1927,José López Flores,jose.lopez.flores2@gmail.com,Femenino,,Sonsonate,Pyme,
1928,Carmen Pérez Santos,carmen.perez.santos3@correo.com,Masculino,,La Libertad,<Na>,
1929,Juan Vásquez Morales,juan.vasquez.morales4@seguro.sv,,,San Salvador,Premium,
1930,Lucía Pérez García,lucia.perez.garcia5@seguro.sv,Femenino,,San Salvador,<Na>,
1931,Carlos Flores Castillo,carlos.flores.castillo6@seguro.sv,,,San Miguel,Premium,
1932,Diego Santos Rojas,diego.santos.rojas0@seguro.sv,,,Santa Ana,Premium,
1933,Lucía Pérez Rojas,lucia.perez.rojas1@correo.com,Femenino,,La Libertad,Regular,
1934,Fernanda Reyes Flores,fernanda.reyes.flores2@gmail.com,Masculino,,Sonsonate,<Na>,
1935,Karla Hernández Torres,karla.hernandez.torres3@correo.com,Femenino,,Sonsonate,Pyme,
1936,Valeria Cruz Ramírez,valeria.cruz.ramirez4@correo.com,,,La Libertad,Regular,
1937,Juan Vásquez Ortiz,juan.vasquez.ortiz5@example.com,Masculino,,Santa Ana,Vip,
1938,Pedro Mendoza Aguilar,pedro.mendoza.aguilar6@example.com,Femenino,,La Libertad,Regular,
1939,Ricardo Reyes Chávez,ricardo.reyes.chavez0@example.com,Masculino,,Santa Ana,Premium,
1940,Andrés Vásquez Santos,andres.vasquez.santos1@example.com,,,Sonsonate,Pyme,
1941,María Rojas Ramírez,maria.rojas.ramirez2@correo.com,Femenino,,San Miguel,<Na>,
1942,Ana Santos Reyes,ana.santos.reyes3@example.com,Masculino,,San Miguel,Pyme,
1943,Karla Pérez Reyes,karla.perez.reyes4@gmail.com,,,San Miguel,Premium,
1944,José Cruz López,jose.cruz.lopez5@example.com,,,San Miguel,Vip,
1945,Valeria Gómez Morales,valeria.gomez.morales6@example.com,Femenino,,Sonsonate,Premium,
1946,Diego Gómez Rojas,diego.gomez.rojas0@example.com,Femenino,,San Salvador,<Na>,
1947,Andrés Cruz Chávez,andres.cruz.chavez1@mail.com,Femenino,1960-04-10,San Salvador,<Na>,65.0
1948,Pedro Gómez Pérez,pedro.gomez.perez2@gmail.com,,,Sonsonate,Regular,
